partida_id,data,vencedor,mandante,visitante,clube,cartao,atleta,posicao,minuto,resultado
8084,14/05/2023,Goias,Goias,Botafogo-RJ,Botafogo-RJ,Amarelo,Adryelson,Zagueiro,86,Derrota
8084,14/05/2023,Goias,Goias,Botafogo-RJ,Botafogo-RJ,Amarelo,Luis Segovia,Zagueiro,38,Derrota
8086,20/05/2023,-,Bahia,Goias,Bahia,Amarelo,Ryan,Meio-campo,84,Empate
8086,20/05/2023,-,Bahia,Goias,Goias,Amarelo,Alesson,Meio-campo,62,Empate
8086,20/05/2023,-,Bahia,Goias,Goias,Amarelo,Magno Jose da Silva,Zagueiro,69,Empate
8086,20/05/2023,-,Bahia,Goias,Goias,Amarelo,Zé Ricardo,Meio-campo,36,Empate
8087,20/05/2023,Bragantino,Bragantino,Athletico-PR,Bragantino,Amarelo,Jadsom,Meio-campo,90+5,Vitória
8087,20/05/2023,Bragantino,Bragantino,Athletico-PR,Bragantino,Amarelo,Cleiton Schwengber,Goleiro,21,Vitória
8087,20/05/2023,Bragantino,Bragantino,Athletico-PR,Athletico-PR,Amarelo,Agustín Canobbio,Atacante,85,Derrota
8087,20/05/2023,Bragantino,Bragantino,Athletico-PR,Bragantino,Amarelo,Eduardo Sasha,Atacante,79,Vitória
8087,20/05/2023,Bragantino,Bragantino,Athletico-PR,Athletico-PR,Amarelo,Thiago Andrade,Atacante,86,Derrota
8087,20/05/2023,Bragantino,Bragantino,Athletico-PR,Athletico-PR,Amarelo,Madson,Zagueiro,80,Derrota
8088,20/05/2023,Sao Paulo,Sao Paulo,Vasco,Vasco,Amarelo,Pedro Raul,Atacante,84,Derrota
8088,20/05/2023,Sao Paulo,Sao Paulo,Vasco,Vasco,Amarelo,Figueiredo,Atacante,49,Derrota
8088,20/05/2023,Sao Paulo,Sao Paulo,Vasco,Vasco,Amarelo,Jair Rodrigues Júnior,Meio-campo,75,Derrota
8088,20/05/2023,Sao Paulo,Sao Paulo,Vasco,Vasco,Amarelo,Cauan Barros,Meio-campo,35,Derrota
8090,20/05/2023,America-MG,America-MG,Fortaleza,America-MG,Amarelo,Márcio Almeida de Oliveira,Zagueiro,60,Vitória
8090,20/05/2023,America-MG,America-MG,Fortaleza,America-MG,Amarelo,Danilo Avelar,Zagueiro,16,Vitória
8090,20/05/2023,America-MG,America-MG,Fortaleza,Fortaleza,Amarelo,Brayan Ceballos,Zagueiro,23,Derrota
8090,20/05/2023,America-MG,America-MG,Fortaleza,America-MG,Amarelo,Lucas Kal,Meio-campo,88,Vitória
8090,20/05/2023,America-MG,America-MG,Fortaleza,America-MG,Amarelo,Renato Marques,Atacante,53,Vitória
8090,20/05/2023,America-MG,America-MG,Fortaleza,Fortaleza,Amarelo,Moisés Vieira da Veiga,Meio-campo,45,Derrota
8091,20/05/2023,Botafogo-RJ,Botafogo-RJ,Fluminense,Botafogo-RJ,Amarelo,Víctor Cuesta,Zagueiro,45+3,Vitória
8091,20/05/2023,Botafogo-RJ,Botafogo-RJ,Fluminense,Botafogo-RJ,Amarelo,Tiquinho Soares,Atacante,41,Vitória
8091,20/05/2023,Botafogo-RJ,Botafogo-RJ,Fluminense,Fluminense,Amarelo,Leanderson da Silva Genésio,Atacante,52,Derrota
8091,20/05/2023,Botafogo-RJ,Botafogo-RJ,Fluminense,Botafogo-RJ,Amarelo,Carlos Eduardo de Oliveira Alves,Meio-campo,90+3,Vitória
8091,20/05/2023,Botafogo-RJ,Botafogo-RJ,Fluminense,Botafogo-RJ,Amarelo,Fernando Marçal,Zagueiro,43,Vitória
8091,20/05/2023,Botafogo-RJ,Botafogo-RJ,Fluminense,Fluminense,Amarelo,Nino,Zagueiro,90+3,Derrota
8089,20/05/2023,Atletico-MG,Coritiba,Atletico-MG,Coritiba,Vermelho,Zé Roberto,Atacante,55,Derrota
8089,20/05/2023,Atletico-MG,Coritiba,Atletico-MG,Coritiba,Amarelo,Robson Fernandes,Atacante,45+1,Derrota
8089,20/05/2023,Atletico-MG,Coritiba,Atletico-MG,Coritiba,Amarelo,Zé Roberto,Atacante,28,Derrota
8089,20/05/2023,Atletico-MG,Coritiba,Atletico-MG,Atletico-MG,Amarelo,Renzo Saravia,Zagueiro,90+4,Vitória
8089,20/05/2023,Atletico-MG,Coritiba,Atletico-MG,Atletico-MG,Amarelo,Mauricio Lemos,Zagueiro,66,Vitória
8089,20/05/2023,Atletico-MG,Coritiba,Atletico-MG,Atletico-MG,Amarelo,Hyoran,Meio-campo,58,Vitória
8089,20/05/2023,Atletico-MG,Coritiba,Atletico-MG,Atletico-MG,Amarelo,Igor Gomes,Meio-campo,43,Vitória
8089,20/05/2023,Atletico-MG,Coritiba,Atletico-MG,Atletico-MG,Vermelho,Mauricio Lemos,Zagueiro,89,Vitória
8089,20/05/2023,Atletico-MG,Coritiba,Atletico-MG,Coritiba,Amarelo,Natanael,Meio-campo,36,Derrota
8089,20/05/2023,Atletico-MG,Coritiba,Atletico-MG,Coritiba,Amarelo,Liziero,Meio-campo,18,Derrota
8089,20/05/2023,Atletico-MG,Coritiba,Atletico-MG,Atletico-MG,Amarelo,Eduardo Vargas,Atacante,84,Vitória
8089,20/05/2023,Atletico-MG,Coritiba,Atletico-MG,Atletico-MG,Amarelo,Hulk,Atacante,65,Vitória
8089,20/05/2023,Atletico-MG,Coritiba,Atletico-MG,Atletico-MG,Amarelo,Patrick,Meio-campo,45+1,Vitória
8092,20/05/2023,-,Santos,Palmeiras,Santos,Amarelo,Douglas Moreira,Meio-campo,75,Empate
8092,20/05/2023,-,Santos,Palmeiras,Palmeiras,Amarelo,Raphael Cavalcante Veiga,Meio-campo,15,Empate
8092,20/05/2023,-,Santos,Palmeiras,Santos,Amarelo,Daniel Ruiz Rivera,Atacante,88,Empate
8092,20/05/2023,-,Santos,Palmeiras,Santos,Amarelo,Ângelo Gabriel,Meio-campo,21,Empate
8093,21/05/2023,Flamengo,Flamengo,Corinthians,Corinthians,Amarelo,Bruno Méndez,Zagueiro,76,Derrota
8093,21/05/2023,Flamengo,Flamengo,Corinthians,Corinthians,Amarelo,Cássio Ramos,Goleiro,78,Derrota
8094,21/05/2023,Gremio,Gremio,Internacional,Gremio,Vermelho,Walter Kannemann,Zagueiro,52,Vitória
8094,21/05/2023,Gremio,Gremio,Internacional,Internacional,Amarelo,Gustavo Campanharo,Meio-campo,69,Derrota
8094,21/05/2023,Gremio,Gremio,Internacional,Gremio,Amarelo,Walter Kannemann,Zagueiro,27,Vitória
8095,22/05/2023,Cuiaba,Cruzeiro,Cuiaba,Cuiaba,Amarelo,Fernando Sobral,Meio-campo,90+8,Vitória
8095,22/05/2023,Cuiaba,Cruzeiro,Cuiaba,Cuiaba,Amarelo,Wellington Alves da Silva,Atacante,15,Vitória
8095,22/05/2023,Cuiaba,Cruzeiro,Cuiaba,Cruzeiro,Amarelo,Gilberto Oliveira Souza Junior,Atacante,77,Derrota
8095,22/05/2023,Cuiaba,Cruzeiro,Cuiaba,Cuiaba,Amarelo,Denilson,Meio-campo,83,Vitória
8096,27/05/2023,Gremio,Athletico-PR,Gremio,Athletico-PR,Amarelo,Vitor Bueno,Meio-campo,55,Derrota
8096,27/05/2023,Gremio,Athletico-PR,Gremio,Gremio,Amarelo,André Henrique,Atacante,90+6,Vitória
8096,27/05/2023,Gremio,Athletico-PR,Gremio,Gremio,Amarelo,Adriel,Goleiro,55,Vitória
8096,27/05/2023,Gremio,Athletico-PR,Gremio,Athletico-PR,Amarelo,Thiago Heleno,Zagueiro,76,Derrota
8096,27/05/2023,Gremio,Athletico-PR,Gremio,Gremio,Amarelo,Gustavo Martins,Zagueiro,90+8,Vitória
8096,27/05/2023,Gremio,Athletico-PR,Gremio,Gremio,Amarelo,Reinaldo Manoel da Silva,Meio-campo,56,Vitória
8097,27/05/2023,Fortaleza,Fortaleza,Vasco,Fortaleza,Amarelo,João Ricardo Riedi,Goleiro,90+1,Vitória
8097,27/05/2023,Fortaleza,Fortaleza,Vasco,Vasco,Amarelo,Manuel Capasso,Zagueiro,5,Derrota
8097,27/05/2023,Fortaleza,Fortaleza,Vasco,Fortaleza,Amarelo,Yago Pikachu,Meio-campo,90+8,Vitória
8097,27/05/2023,Fortaleza,Fortaleza,Vasco,Fortaleza,Amarelo,Hércules,Meio-campo,42,Vitória
8098,27/05/2023,-,Flamengo,Cruzeiro,Flamengo,Amarelo,Gerson Santos da Silva,Meio-campo,66,Empate
8098,27/05/2023,-,Flamengo,Cruzeiro,Flamengo,Amarelo,Thiago Maia,Meio-campo,52,Empate
8098,27/05/2023,-,Flamengo,Cruzeiro,Cruzeiro,Amarelo,William de Asevedo Furtado,Zagueiro,62,Empate
8098,27/05/2023,-,Flamengo,Cruzeiro,Cruzeiro,Amarelo,Rafael Cabral Barbosa,Goleiro,45+5,Empate
8098,27/05/2023,-,Flamengo,Cruzeiro,Flamengo,Amarelo,Ayrton Lucas Dantas de Medeiros,Zagueiro,90+4,Empate
8098,27/05/2023,-,Flamengo,Cruzeiro,Flamengo,Amarelo,Gabriel Barbosa,Atacante,56,Empate
8098,27/05/2023,-,Flamengo,Cruzeiro,Cruzeiro,Amarelo,Matheus Jussa,Zagueiro,82,Empate
8098,27/05/2023,-,Flamengo,Cruzeiro,Cruzeiro,Amarelo,Igor Formiga,Zagueiro,52,Empate
8098,27/05/2023,-,Flamengo,Cruzeiro,Cruzeiro,Amarelo,Wesley Ribeiro Silva,Atacante,31,Empate
8099,27/05/2023,-,Cuiaba,Coritiba,Cuiaba,Amarelo,Patric,Zagueiro,86,Empate
8099,27/05/2023,-,Cuiaba,Coritiba,Cuiaba,Amarelo,Raniele,Meio-campo,58,Empate
8099,27/05/2023,-,Cuiaba,Coritiba,Coritiba,Amarelo,Matheus Bianqui,Meio-campo,83,Empate
8099,27/05/2023,-,Cuiaba,Coritiba,Coritiba,Amarelo,Gabriel Vasconcellos Ferreira,Goleiro,69,Empate
8099,27/05/2023,-,Cuiaba,Coritiba,Cuiaba,Amarelo,Alan Empereur,Zagueiro,71,Empate
8099,27/05/2023,-,Cuiaba,Coritiba,Coritiba,Amarelo,Benjamín Kuscevic,Zagueiro,90+5,Empate
8099,27/05/2023,-,Cuiaba,Coritiba,Coritiba,Amarelo,Bruno Viana,Zagueiro,72,Empate
8099,27/05/2023,-,Cuiaba,Coritiba,Coritiba,Amarelo,Wesley Pombo,Atacante,66,Empate
8100,27/05/2023,Sao Paulo,Sao Paulo,Goias,Sao Paulo,Amarelo,Alan Franco,Zagueiro,78,Vitória
8100,27/05/2023,Sao Paulo,Sao Paulo,Goias,Goias,Amarelo,Fellipe Bastos,Meio-campo,90+7,Derrota
8100,27/05/2023,Sao Paulo,Sao Paulo,Goias,Goias,Amarelo,Lucas Halter,Zagueiro,45+4,Derrota
8100,27/05/2023,Sao Paulo,Sao Paulo,Goias,Sao Paulo,Amarelo,Wellington Rato,Meio-campo,45+5,Vitória
8100,27/05/2023,Sao Paulo,Sao Paulo,Goias,Goias,Amarelo,Bruno Santos,Zagueiro,90+5,Derrota
8100,27/05/2023,Sao Paulo,Sao Paulo,Goias,Goias,Amarelo,Diego,Meio-campo,24,Derrota
8102,28/05/2023,Internacional,Internacional,Bahia,Internacional,Amarelo,Gustavo Campanharo,Meio-campo,90+7,Vitória
8102,28/05/2023,Internacional,Internacional,Bahia,Bahia,Amarelo,Everaldo Stum,Atacante,63,Derrota
8102,28/05/2023,Internacional,Internacional,Bahia,Bahia,Amarelo,Ryan,Zagueiro,68,Derrota
8101,28/05/2023,Corinthians,Corinthians,Fluminense,Corinthians,Amarelo,Cássio Ramos,Goleiro,90+5,Vitória
8101,28/05/2023,Corinthians,Corinthians,Fluminense,Corinthians,Amarelo,Matheus Bidu,Zagueiro,52,Vitória
8101,28/05/2023,Corinthians,Corinthians,Fluminense,Fluminense,Amarelo,Samuel Xavier,Zagueiro,52,Derrota
8101,28/05/2023,Corinthians,Corinthians,Fluminense,Corinthians,Amarelo,Fausto Vera,Meio-campo,82,Vitória
8101,28/05/2023,Corinthians,Corinthians,Fluminense,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,Zagueiro,14,Vitória
8101,28/05/2023,Corinthians,Corinthians,Fluminense,Fluminense,Amarelo,Felipe Melo,Zagueiro,42,Derrota
8104,28/05/2023,Bragantino,Bragantino,Santos,Bragantino,Amarelo,Hélio Junio Nunes de Castro,Atacante,14,Vitória
8104,28/05/2023,Bragantino,Bragantino,Santos,Bragantino,Amarelo,Matheus Fernandes,Meio-campo,57,Vitória
8104,28/05/2023,Bragantino,Bragantino,Santos,Santos,Amarelo,Deivid Washington,Atacante,72,Derrota
8103,28/05/2023,-,Atletico-MG,Palmeiras,Atletico-MG,Amarelo,Cristian Pavón,Meio-campo,40,Empate
8103,28/05/2023,-,Atletico-MG,Palmeiras,Palmeiras,Amarelo,Vanderlan,Zagueiro,90+6,Empate
8103,28/05/2023,-,Atletico-MG,Palmeiras,Palmeiras,Amarelo,Gabriel Menino,Meio-campo,15,Empate
8103,28/05/2023,-,Atletico-MG,Palmeiras,Atletico-MG,Amarelo,Matías Zaracho,Meio-campo,44,Empate
8103,28/05/2023,-,Atletico-MG,Palmeiras,Atletico-MG,Amarelo,Nathanael Ananias da Silva,Zagueiro,24,Empate
8103,28/05/2023,-,Atletico-MG,Palmeiras,Palmeiras,Amarelo,Raphael Cavalcante Veiga,Meio-campo,45+2,Empate
8105,28/05/2023,Botafogo-RJ,Botafogo-RJ,America-MG,Botafogo-RJ,Amarelo,Fernando Marçal,Zagueiro,44,Vitória
8105,28/05/2023,Botafogo-RJ,Botafogo-RJ,America-MG,America-MG,Amarelo,Márcio Almeida de Oliveira,Zagueiro,72,Derrota
8105,28/05/2023,Botafogo-RJ,Botafogo-RJ,America-MG,America-MG,Amarelo,Renato Marques,Atacante,45+1,Derrota
8105,28/05/2023,Botafogo-RJ,Botafogo-RJ,America-MG,Botafogo-RJ,Amarelo,Víctor Cuesta,Zagueiro,37,Vitória
8105,28/05/2023,Botafogo-RJ,Botafogo-RJ,America-MG,America-MG,Amarelo,Iago Maidana,Zagueiro,51,Derrota
8106,03/06/2023,-,Fortaleza,Bahia,Fortaleza,Amarelo,Vinicius Zanocelo,Meio-campo,81,Empate
8106,03/06/2023,-,Fortaleza,Bahia,Bahia,Amarelo,Neuciano Gusmão,Meio-campo,56,Empate
8106,03/06/2023,-,Fortaleza,Bahia,Fortaleza,Amarelo,Cristian Chagas Tarouco,Zagueiro,90+7,Empate
8106,03/06/2023,-,Fortaleza,Bahia,Bahia,Amarelo,Everaldo Stum,Atacante,65,Empate
8106,03/06/2023,-,Fortaleza,Bahia,Bahia,Amarelo,Nicolás Acevedo,Meio-campo,54,Empate
8107,03/06/2023,Athletico-PR,Athletico-PR,Botafogo-RJ,Athletico-PR,Amarelo,David Terans,Meio-campo,79,Vitória
8107,03/06/2023,Athletico-PR,Athletico-PR,Botafogo-RJ,Athletico-PR,Amarelo,Alex Paulo Menezes Santana,Meio-campo,37,Vitória
8107,03/06/2023,Athletico-PR,Athletico-PR,Botafogo-RJ,Botafogo-RJ,Amarelo,Kayque,Meio-campo,90+5,Derrota
8107,03/06/2023,Athletico-PR,Athletico-PR,Botafogo-RJ,Athletico-PR,Amarelo,Pedro Henrique Ribeiro Gonçalves,Zagueiro,76,Vitória
8107,03/06/2023,Athletico-PR,Athletico-PR,Botafogo-RJ,Botafogo-RJ,Amarelo,Rafael Pereira da Silva,Zagueiro,90+7,Derrota
8108,03/06/2023,Atletico-MG,Cruzeiro,Atletico-MG,Cruzeiro,Amarelo,Neris,Zagueiro,85,Derrota
8108,03/06/2023,Atletico-MG,Cruzeiro,Atletico-MG,Cruzeiro,Amarelo,Wallisson Luiz,Meio-campo,45+1,Derrota
8108,03/06/2023,Atletico-MG,Cruzeiro,Atletico-MG,Cruzeiro,Amarelo,Matheus Jussa,Meio-campo,26,Derrota
8108,03/06/2023,Atletico-MG,Cruzeiro,Atletico-MG,Atletico-MG,Amarelo,Hulk,Atacante,90+1,Vitória
8108,03/06/2023,Atletico-MG,Cruzeiro,Atletico-MG,Atletico-MG,Amarelo,Hyoran,Meio-campo,71,Vitória
8108,03/06/2023,Atletico-MG,Cruzeiro,Atletico-MG,Cruzeiro,Amarelo,Luciano Castán,Zagueiro,90+6,Derrota
8108,03/06/2023,Atletico-MG,Cruzeiro,Atletico-MG,Cruzeiro,Amarelo,Neto,Meio-campo,45+9,Derrota
8108,03/06/2023,Atletico-MG,Cruzeiro,Atletico-MG,Cruzeiro,Amarelo,Gabriel José Ferreira Mesquita,Goleiro,32,Derrota
8108,03/06/2023,Atletico-MG,Cruzeiro,Atletico-MG,Atletico-MG,Amarelo,Renzo Saravia,Zagueiro,90+8,Vitória
8108,03/06/2023,Atletico-MG,Cruzeiro,Atletico-MG,Atletico-MG,Amarelo,Éverson Felipe Marques Pires,Goleiro,75,Vitória
8108,03/06/2023,Atletico-MG,Cruzeiro,Atletico-MG,Atletico-MG,Amarelo,Otávio Henrique Passos Santos,Meio-campo,34,Vitória
8109,03/06/2023,America-MG,America-MG,Corinthians,America-MG,Amarelo,Juninho,Meio-campo,84,Vitória
8110,03/06/2023,-,Santos,Internacional,Santos,Amarelo,Joaquim Henrique,Zagueiro,43,Empate
8110,03/06/2023,-,Santos,Internacional,Internacional,Amarelo,Jean Dias,Atacante,73,Empate
8110,03/06/2023,-,Santos,Internacional,Internacional,Amarelo,Johnny Cardoso,Meio-campo,10,Empate
8110,03/06/2023,-,Santos,Internacional,Santos,Amarelo,Rodrigo Fernández,Meio-campo,64,Empate
8110,03/06/2023,-,Santos,Internacional,Internacional,Amarelo,Nicolás Hernández,Zagueiro,84,Empate
8110,03/06/2023,-,Santos,Internacional,Internacional,Amarelo,Alan Patrick,Meio-campo,45+4,Empate
8111,04/06/2023,Fluminense,Fluminense,Bragantino,Fluminense,Amarelo,Felipe Melo,Zagueiro,51,Vitória
8111,04/06/2023,Fluminense,Fluminense,Bragantino,Fluminense,Amarelo,Paulo Henrique Ganso,Meio-campo,6,Vitória
8111,04/06/2023,Fluminense,Fluminense,Bragantino,Bragantino,Amarelo,Matheus Fernandes,Meio-campo,25,Derrota
8111,04/06/2023,Fluminense,Fluminense,Bragantino,Fluminense,Amarelo,Samuel Xavier,Zagueiro,73,Vitória
8111,04/06/2023,Fluminense,Fluminense,Bragantino,Fluminense,Amarelo,Lima,Meio-campo,36,Vitória
8111,04/06/2023,Fluminense,Fluminense,Bragantino,Fluminense,Amarelo,Nino,Zagueiro,4,Vitória
8111,04/06/2023,Fluminense,Fluminense,Bragantino,Bragantino,Amarelo,Luan Patrick,Zagueiro,8,Derrota
8112,04/06/2023,Gremio,Gremio,Sao Paulo,Gremio,Amarelo,Mila,Meio-campo,88,Vitória
8112,04/06/2023,Gremio,Gremio,Sao Paulo,Sao Paulo,Amarelo,Alan Franco,Zagueiro,29,Derrota
8112,04/06/2023,Gremio,Gremio,Sao Paulo,Gremio,Amarelo,Reinaldo Manoel da Silva,Meio-campo,82,Vitória
8113,04/06/2023,Cuiaba,Goias,Cuiaba,Goias,Amarelo,Guilherme,Meio-campo,82,Derrota
8113,04/06/2023,Cuiaba,Goias,Cuiaba,Cuiaba,Amarelo,Matheus Alexandre Anastácio de Souza,Zagueiro,46,Vitória
8113,04/06/2023,Cuiaba,Goias,Cuiaba,Goias,Amarelo,Magno Jose da Silva,Zagueiro,90+4,Derrota
8113,04/06/2023,Cuiaba,Goias,Cuiaba,Cuiaba,Amarelo,Marllon Borges,Zagueiro,67,Vitória
8113,04/06/2023,Cuiaba,Goias,Cuiaba,Cuiaba,Amarelo,Raniele,Meio-campo,18,Vitória
8114,04/06/2023,Palmeiras,Palmeiras,Coritiba,Palmeiras,Amarelo,Jhonatan dos Santos Rosa,Meio-campo,90+6,Vitória
8114,04/06/2023,Palmeiras,Palmeiras,Coritiba,Palmeiras,Amarelo,Gustavo Gómez,Zagueiro,90+1,Vitória
8114,04/06/2023,Palmeiras,Palmeiras,Coritiba,Coritiba,Amarelo,Júnior Urso,Meio-campo,90+6,Derrota
8114,04/06/2023,Palmeiras,Palmeiras,Coritiba,Coritiba,Amarelo,Andrey,Meio-campo,90+5,Derrota
8114,04/06/2023,Palmeiras,Palmeiras,Coritiba,Coritiba,Amarelo,Bruno Viana,Zagueiro,37,Derrota
8114,04/06/2023,Palmeiras,Palmeiras,Coritiba,Palmeiras,Amarelo,Luan Garcia Teixeira,Zagueiro,90+1,Vitória
8114,04/06/2023,Palmeiras,Palmeiras,Coritiba,Palmeiras,Amarelo,José Rafael Vivian,Meio-campo,51,Vitória
8114,04/06/2023,Palmeiras,Palmeiras,Coritiba,Coritiba,Amarelo,Henrique Adriano Buss,Zagueiro,90+6,Derrota
8114,04/06/2023,Palmeiras,Palmeiras,Coritiba,Coritiba,Amarelo,Benjamín Kuscevic,Zagueiro,56,Derrota
8115,05/06/2023,Flamengo,Vasco,Flamengo,Vasco,Amarelo,Alex Teixeira,Atacante,45,Derrota
8115,05/06/2023,Flamengo,Vasco,Flamengo,Vasco,Amarelo,Manuel Capasso,Zagueiro,67,Derrota
8116,10/06/2023,-,Coritiba,Santos,Coritiba,Amarelo,Robson Fernandes,Atacante,70,Empate
8116,10/06/2023,-,Coritiba,Santos,Santos,Amarelo,Guilherme Camacho,Meio-campo,89,Empate
8116,10/06/2023,-,Coritiba,Santos,Santos,Vermelho,Guilherme Camacho,Meio-campo,90+2,Empate
8116,10/06/2023,-,Coritiba,Santos,Coritiba,Amarelo,Victor Luis,Zagueiro,90+7,Empate
8116,10/06/2023,-,Coritiba,Santos,Coritiba,Amarelo,Thiago Dombroski,Zagueiro,60,Empate
8119,10/06/2023,-,Atletico-MG,Bragantino,Atletico-MG,Amarelo,Mariano,Zagueiro,80,Empate
8119,10/06/2023,-,Atletico-MG,Bragantino,Bragantino,Amarelo,Cleiton Schwengber,Goleiro,88,Empate
8119,10/06/2023,-,Atletico-MG,Bragantino,Bragantino,Amarelo,Lucas Evangelista,Meio-campo,28,Empate
8119,10/06/2023,-,Atletico-MG,Bragantino,Atletico-MG,Amarelo,Mauricio Lemos,Zagueiro,80,Empate
8119,10/06/2023,-,Atletico-MG,Bragantino,Bragantino,Amarelo,Léo Realpe,Zagueiro,39,Empate
8117,10/06/2023,-,Bahia,Cruzeiro,Bahia,Amarelo,Kanu,Zagueiro,68,Empate
8117,10/06/2023,-,Bahia,Cruzeiro,Bahia,Amarelo,Julio Cesar de Rezende Miranda,Meio-campo,27,Empate
8117,10/06/2023,-,Bahia,Cruzeiro,Cruzeiro,Amarelo,Wallisson Luiz,Meio-campo,64,Empate
8117,10/06/2023,-,Bahia,Cruzeiro,Bahia,Amarelo,Danilo Fernandes,Goleiro,90+7,Empate
8117,10/06/2023,-,Bahia,Cruzeiro,Bahia,Amarelo,Ryan,Meio-campo,51,Empate
8117,10/06/2023,-,Bahia,Cruzeiro,Bahia,Amarelo,Kayky,Meio-campo,19,Empate
8118,10/06/2023,-,Corinthians,Cuiaba,Corinthians,Amarelo,Ruan Oliveira,Meio-campo,82,Empate
8118,10/06/2023,-,Corinthians,Cuiaba,Cuiaba,Amarelo,Denilson,Meio-campo,39,Empate
8118,10/06/2023,-,Corinthians,Cuiaba,Corinthians,Amarelo,Maycon de Andrade Barberan,Meio-campo,82,Empate
8118,10/06/2023,-,Corinthians,Cuiaba,Cuiaba,Amarelo,Fernando Sobral,Meio-campo,90+4,Empate
8118,10/06/2023,-,Corinthians,Cuiaba,Cuiaba,Amarelo,Deyverson,Atacante,38,Empate
8120,10/06/2023,Botafogo-RJ,Botafogo-RJ,Fortaleza,Botafogo-RJ,Amarelo,Carlos Eduardo de Oliveira Alves,Meio-campo,45,Vitória
8120,10/06/2023,Botafogo-RJ,Botafogo-RJ,Fortaleza,Fortaleza,Amarelo,José Welison,Meio-campo,80,Derrota
8120,10/06/2023,Botafogo-RJ,Botafogo-RJ,Fortaleza,Fortaleza,Amarelo,Thiago Galhardo,Atacante,3,Derrota
8120,10/06/2023,Botafogo-RJ,Botafogo-RJ,Fortaleza,Botafogo-RJ,Amarelo,Tiquinho Soares,Atacante,79,Vitória
8120,10/06/2023,Botafogo-RJ,Botafogo-RJ,Fortaleza,Botafogo-RJ,Amarelo,Rafael Pereira da Silva,Zagueiro,37,Vitória
8120,10/06/2023,Botafogo-RJ,Botafogo-RJ,Fortaleza,Fortaleza,Amarelo,Caio Alexandre,Meio-campo,13,Derrota
8121,11/06/2023,-,America-MG,Athletico-PR,America-MG,Amarelo,Márcio Almeida de Oliveira,Zagueiro,44,Empate
8121,11/06/2023,-,America-MG,Athletico-PR,Athletico-PR,Amarelo,Erick Luis Conrado Carvalho,Meio-campo,84,Empate
8121,11/06/2023,-,America-MG,Athletico-PR,Athletico-PR,Amarelo,Vitor Roque,Atacante,52,Empate
8121,11/06/2023,-,America-MG,Athletico-PR,America-MG,Amarelo,Aloísio dos Santos Gonçalves,Atacante,52,Empate
8121,11/06/2023,-,America-MG,Athletico-PR,Athletico-PR,Amarelo,Bento Matheus Krepski,Goleiro,90+2,Empate
8121,11/06/2023,-,America-MG,Athletico-PR,Athletico-PR,Amarelo,Agustín Canobbio,Meio-campo,75,Empate
8122,11/06/2023,Palmeiras,Sao Paulo,Palmeiras,Sao Paulo,Vermelho,Pablo Maia,Meio-campo,90+4,Derrota
8122,11/06/2023,Palmeiras,Sao Paulo,Palmeiras,Sao Paulo,Amarelo,Rodriguinho,Meio-campo,90,Derrota
8122,11/06/2023,Palmeiras,Sao Paulo,Palmeiras,Palmeiras,Amarelo,Artur Victor Guimarães,Meio-campo,89,Vitória
8122,11/06/2023,Palmeiras,Sao Paulo,Palmeiras,Sao Paulo,Amarelo,Pablo Maia,Meio-campo,90+3,Derrota
8122,11/06/2023,Palmeiras,Sao Paulo,Palmeiras,Sao Paulo,Amarelo,David Corrêa da Fonseca,Atacante,89,Derrota
8123,11/06/2023,Internacional,Internacional,Vasco,Internacional,Amarelo,Matheus Dias,Meio-campo,75,Vitória
8123,11/06/2023,Internacional,Internacional,Vasco,Vasco,Amarelo,Jair Rodrigues Júnior,Meio-campo,47,Derrota
8123,11/06/2023,Internacional,Internacional,Vasco,Internacional,Amarelo,Rodrigo Moledo,Zagueiro,90+6,Vitória
8123,11/06/2023,Internacional,Internacional,Vasco,Vasco,Amarelo,Robson Bambu,Zagueiro,62,Derrota
8123,11/06/2023,Internacional,Internacional,Vasco,Vasco,Amarelo,Lucas Piton,Zagueiro,15,Derrota
8124,11/06/2023,Flamengo,Flamengo,Gremio,Gremio,Amarelo,Walter Kannemann,Zagueiro,55,Derrota
8124,11/06/2023,Flamengo,Flamengo,Gremio,Gremio,Amarelo,Bruno Uvini,Zagueiro,87,Derrota
8124,11/06/2023,Flamengo,Flamengo,Gremio,Gremio,Amarelo,Luis Alberto Suárez,Atacante,81,Derrota
8125,11/06/2023,-,Goias,Fluminense,Goias,Amarelo,Willian,Meio-campo,32,Empate
8125,11/06/2023,-,Goias,Fluminense,Fluminense,Amarelo,David Braz,Zagueiro,69,Empate
8125,11/06/2023,-,Goias,Fluminense,Fluminense,Amarelo,Germán Cano,Atacante,18,Empate
8125,11/06/2023,-,Goias,Fluminense,Goias,Amarelo,Guilherme,Meio-campo,53,Empate
8125,11/06/2023,-,Goias,Fluminense,Goias,Amarelo,Zé Ricardo,Meio-campo,17,Empate
8125,11/06/2023,-,Goias,Fluminense,Fluminense,Amarelo,Fábio Deivson Lopes Maciel,Goleiro,58,Empate
8126,21/06/2023,Fortaleza,Cruzeiro,Fortaleza,Cruzeiro,Amarelo,Wallisson Luiz,Meio-campo,83,Derrota
8126,21/06/2023,Fortaleza,Cruzeiro,Fortaleza,Cruzeiro,Amarelo,Luciano Castán,Zagueiro,14,Derrota
